,Unnamed: 0,ID_DELEGACIA,NOME_DEPARTAMENTO,NOME_SECCIONAL,NOME_DELEGACIA,NOME_MUNICIPIO,ANO_BO,NUM_BO,VERSAO,NOME_DEPARTAMENTO_CIRC,NOME_SECCIONAL_CIRC,NOME_DELEGACIA_CIRC,NOME_MUNICIPIO_CIRC,DATA_OCORRENCIA_BO,HORA_OCORRENCIA,DESCRICAO_APRESENTACAO,DATAHORA_REGISTRO_BO,DATA_COMUNICACAO_BO,DATAHORA_IMPRESSAO_BO,DESCR_PERIODO,AUTORIA_BO,FLAG_INTOLERANCIA,TIPO_INTOLERANCIA,FLAG_FLAGRANTE,FLAG_STATUS,DESC_LEI,FLAG_ATO_INFRACIONAL,RUBRICA,DESCR_CONDUTA,DESDOBRAMENTO,CIRCUNSTANCIA,DESCR_TIPOLOCAL,DESCR_SUBTIPOLOCAL,CIDADE,BAIRRO,CEP,LOGRADOURO_VERSAO,LOGRADOURO,NUMERO_LOGRADOURO,LATITUDE,LONGITUDE,CONT_OBJETO,DESCR_MODO_OBJETO,DESCR_TIPO_OBJETO,DESCR_SUBTIPO_OBJETO,DESCR_UNIDADE,QUANTIDADE_OBJETO,MARCA_OBJETO,FLAG_BLOQUEIO,FLAG_DESBLOQUEIO,MES,ANO,PERIODO_DO_DIA
1104,1104,900020,DIPOL - DEPTO DE INTELIGENCIA,DELEGACIA ELETRONICA,DELEGACIA ELETRONICA,RIBEIRAO PRETO,2023,DK9649,1,DEINTER 3 - RIBEIRAO PRETO,DEL.SEC.RIBEIRAO PRETO,08º D.P. RIBEIRAO PRETO,RIBEIRAO PRETO,2023-02-28,,Pela Parte Interessada,2023-03-13,2023-03-12,2023-03-13,Pela manhã,D,N,,N,CONSUMADO,Não Criminal,N,Perda/Extravio,,,,Via Pública,Via Pública,RIBEIRAO PRETO,PQ DOS FLAMBOYANS,14093627.0,1,RUA SEBASTIÃO DONATO,80.0,-21.1622792860335,-47.7257724786042,1003147168,Subtraído,Telecomunicação,Telefone Celular,,1,Motorola,N,N,3,2023,
1105,1105,900020,DIPOL - DEPTO DE INTELIGENCIA,DELEGACIA ELETRONICA,DELEGACIA ELETRONICA,RIBEIRAO PRETO,2023,DL0640,1,DEINTER 3 - RIBEIRAO PRETO,DEL.SEC.RIBEIRAO PRETO,08º D.P. RIBEIRAO PRETO,RIBEIRAO PRETO,2023-03-12,,Pela Parte Interessada,2023-03-13,2023-03-12,2023-03-13,A noite,D,N,,N,CONSUMADO,Não Criminal,N,Perda/Extravio,,,,Via Pública,Via Pública,RIBEIRAO PRETO,PARQUE INDUSTRIA,14095440.0,1,AVENIDA ANTÔNIO GOMES DA SILVA JÚNIOR,350.0,-21.1876048971428,-47.7608731070571,1003147826,Subtraído,Telecomunicação,Telefone Celular,,1,Samsung,N,N,3,2023,
1106,1106,100919,DEINTER 3 - RIBEIRAO PRETO,DEL.SEC.RIBEIRAO PRETO,CPJ RIBEIRAO PRETO,RIBEIRAO PRETO,2023,DM2262,1,DEINTER 3 - RIBEIRAO PRETO,DEL.SEC.RIBEIRAO PRETO,08º D.P. RIBEIRAO PRETO,RIBEIRAO PRETO,2023-03-12,,Pela Parte Interessada,2023-03-14,2023-03-14,2023-03-14,Pela manhã,D,N,,N,CONSUMADO,Código Penal,N,Furto (art. 155),Interior Transporte Coletivo,,,Via Pública,Interior de Transporte Coletivo,RIBEIRAO PRETO,PARQUE RESIDENCIAL CANDIDO PORTINARI,14093550.0,1,AVENIDA PROFESSORA DINÁ RIZZI,0.0,-21.1632148,-47.7429104,1003156235,Subtraído,Telecomunicação,Telefone Celular,Unidade,1,Samsung,S,N,3,2023,
1107,1107,900023,DIPOL - DEPTO DE INTELIGENCIA,DELEGACIA ELETRONICA,DELEGACIA ELETRONICA 3,RIBEIRAO PRETO,2023,DN9650,1,DEINTER 3 - RIBEIRAO PRETO,DEL.SEC.RIBEIRAO PRETO,08º D.P. RIBEIRAO PRETO,RIBEIRAO PRETO,2023-03-14,21:30:00,Pela Parte Interessada,2023-03-15,2023-03-15,2023-03-15,,D,N,,N,CONSUMADO,Código Penal,N,Roubo (art. 157),Outros,,,Via Pública,Via Pública,RIBEIRAO PRETO,PQ DOS BANDEIRANTES,14092000.0,1,RUA BARÃO DO BANANAL,482.0,-21.1798849831627,-47.7763650283721,1003168104,Subtraído,Telecomunicação,Telefone Celular,,1,Motorola,S,N,3,2023,Noite
1108,1108,900020,DIPOL - DEPTO DE INTELIGENCIA,DELEGACIA ELETRONICA,DELEGACIA ELETRONICA,RIBEIRAO PRETO,2023,DO0444,1,DEINTER 3 - RIBEIRAO PRETO,DEL.SEC.RIBEIRAO PRETO,08º D.P. RIBEIRAO PRETO,RIBEIRAO PRETO,2023-03-14,,Pela Parte Interessada,2023-03-15,2023-03-14,2023-03-15,De madrugada,D,N,,N,CONSUMADO,Código Penal,N,Furto (art. 155),Outros,,,,,RIBEIRAO PRETO,JD CASTELO BRANCO,14090540.0,1,RUA CÉSAR BRIGATO,131.0,-21.1857609209999,-47.780358624,1003168663,Subtraído,Telecomunicação,Telefone Celular,,1,Samsung,S,N,3,2023,
1109,1109,100401,DEINTER 3 - RIBEIRAO PRETO,DEL.SEC.RIBEIRAO PRETO,DEL.POL.ALTINOPOLIS,RIBEIRAO PRETO,2023,DP2041,1,DEINTER 3 - RIBEIRAO PRETO,DEL.SEC.RIBEIRAO PRETO,08º D.P. RIBEIRAO PRETO,RIBEIRAO PRETO,2023-03-11,,Pela Parte Interessada,2023-03-16,2023-03-16,2023-03-16,De madrugada,D,N,,N,CONSUMADO,Código Penal,N,Furto (art. 155),Transeunte,,,Lazer e Recreação,Casa de Show/Espetáculo,RIBEIRAO PRETO,JARDIM PALMA TRAVASSOS,,1,AVENIDA DOUTOR PLÍNIO DE CASTRO PRADO,1000.0,-21.1876344,-47.793194,1003176679,Subtraído,Telecomunicação,Telefone Celular,Unidade,1,Apple,N,N,3,2023,
1110,1110,900020,DIPOL - DEPTO DE INTELIGENCIA,DELEGACIA ELETRONICA,DELEGACIA ELETRONICA,RIBEIRAO PRETO,2023,DP9900,1,DEINTER 3 - RIBEIRAO PRETO,DEL.SEC.RIBEIRAO PRETO,08º D.P. RIBEIRAO PRETO,RIBEIRAO PRETO,2023-03-15,14:40:00,Pela Parte Interessada,2023-03-16,2023-03-15,2023-03-16,,D,N,,N,CONSUMADO,Código Penal,N,Roubo (art. 157),Outros,,,Via Pública,Via Pública,RIBEIRAO PRETO,JARDIM PAULISTA,14090080.0,1,RUA ITAPURA,12.0,-21.1832563,-47.7955071,1003181775,Subtraído,Telecomunicação,Telefone Celular,,1,Samsung,S,N,3,2023,Tarde
1111,1111,900020,DIPOL - DEPTO DE INTELIGENCIA,DELEGACIA ELETRONICA,DELEGACIA ELETRONICA,RIBEIRAO PRETO,2023,DS3849,1,DEINTER 3 - RIBEIRAO PRETO,DEL.SEC.RIBEIRAO PRETO,08º D.P. RIBEIRAO PRETO,RIBEIRAO PRETO,2023-03-16,06:10:00,Pela Parte Interessada,2023-03-19,2023-03-17,2023-03-19,,D,N,,N,CONSUMADO,Código Penal,N,Roubo (art. 157),Outros,,,Via Pública,Via Pública,RIBEIRAO PRETO,JARDIM DAS PALMEIRAS,14094060.0,1,AVENIDA DOUTOR MARCOS ANTÔNIO MACÁRIO DO,1287.0,-21.1917788481538,-47.7391639123461,1003198489,Subtraído,Telecomunicação,Telefone Celular,,1,Samsung,S,N,3,2023,Manhã
1112,1112,900020,DIPOL - DEPTO DE INTELIGENCIA,DELEGACIA ELETRONICA,DELEGACIA ELETRONICA,RIBEIRAO PRETO,2023,DT5060,1,DEINTER 3 - RIBEIRAO PRETO,DEL.SEC.RIBEIRAO PRETO,08º D.P. RIBEIRAO PRETO,RIBEIRAO PRETO,2023-03-18,,Pela Parte Interessada,2023-03-20,2023-03-19,2023-03-20,A tarde,D,N,,N,CONSUMADO,Não Criminal,N,Perda/Extravio,,,,Via Pública,Via Pública,RIBEIRAO PRETO,JARDIM CASTELO BRANCO,14091285.0,1,AVENIDA PRESIDENTE CASTELO BRANCO,50.0,,,1003207001,Subtraído,Telecomunicação,Telefone Celular,,1,Samsung,N,N,3,2023,
1113,1113,900020,DIPOL - DEPTO DE INTELIGENCIA,DELEGACIA ELETRONICA,DELEGACIA ELETRONICA,RIBEIRAO PRETO,2023,DT5151,1,DEINTER 3 - RIBEIRAO PRETO,DEL.SEC.RIBEIRAO PRETO,08º D.P. RIBEIRAO PRETO,RIBEIRAO PRETO,2023-03-19,,Pela Parte Interessada,2023-03-20,2023-03-19,2023-03-20,De madrugada,D,N,,N,CONSUMADO,Código Penal,N,Furto (art. 155),Outros,,,,,RIBEIRAO PRETO,PARQUE INDUSTRIA,14095280.0,1,RUA ANTÔNIO FERNANDES FIGUERÔA,1788.0,-21.1983857769999,-47.759068664,1003207085,Subtraído,Telecomunicação,Telefone Celular,,1,Xiaomi,S,N,3,2023,
1114,1114,100919,DEINTER 3 - RIBEIRAO PRETO,DEL.SEC.RIBEIRAO PRETO,CPJ RIBEIRAO PRETO,RIBEIRAO PRETO,2023,DU4294,1,DEINTER 3 - RIBEIRAO PRETO,DEL.SEC.RIBEIRAO PRETO,08º D.P. RIBEIRAO PRETO,RIBEIRAO PRETO,2023-03-20,20:00:58,Por Integrantes da Polícia Militar,2023-03-21,2023-03-20,2023-03-21,,C,N,,S,CONSUMADO,Não Criminal,N,Localização/Apreensão e Entrega de veículo,,,,Via Pública,Via Pública,RIBEIRAO PRETO,PARQUE ANHANGUERA,14095510.0,1,RUA CORONEL MIGUEL BRISOLA DE OLIVEIRA,594.0,-21.188583867,-47.758793974,1003214221,Subtraído,Telecomunicação,Telefone Celular,Unidade,1,Apple,N,N,3,2023,Noite
1115,1115,100919,DEINTER 3 - RIBEIRAO PRETO,DEL.SEC.RIBEIRAO PRETO,CPJ RIBEIRAO PRETO,RIBEIRAO PRETO,2023,DU4294,1,DEINTER 3 - RIBEIRAO PRETO,DEL.SEC.RIBEIRAO PRETO,08º D.P. RIBEIRAO PRETO,RIBEIRAO PRETO,2023-03-20,20:00:58,Por Integrantes da Polícia Militar,2023-03-21,2023-03-20,2023-03-21,,C,N,,S,CONSUMADO,Código Penal,N,Roubo (art. 157),Veículo,,"§ 1º - Na mesma pena incorre quem, logo depois de subtraída a coisa, emprega violência contra pessoa ou grave ameaça, a fim de assegurar a impunidade do crime ou a detenção da coisa para si ou para terceiro.",Via Pública,Via Pública,RIBEIRAO PRETO,PARQUE ANHANGUERA,14095510.0,1,RUA CORONEL MIGUEL BRISOLA DE OLIVEIRA,594.0,-21.188583867,-47.758793974,1003214221,Subtraído,Telecomunicação,Telefone Celular,Unidade,1,Apple,N,N,3,2023,Noite
1116,1116,100919,DEINTER 3 - RIBEIRAO PRETO,DEL.SEC.RIBEIRAO PRETO,CPJ RIBEIRAO PRETO,RIBEIRAO PRETO,2023,DU4294,1,DEINTER 3 - RIBEIRAO PRETO,DEL.SEC.RIBEIRAO PRETO,08º D.P. RIBEIRAO PRETO,RIBEIRAO PRETO,2023-03-20,20:00:58,Por Integrantes da Polícia Militar,2023-03-21,2023-03-20,2023-03-21,,C,N,,S,CONSUMADO,Não Criminal,N,Localização/Apreensão de veículo,,,,Via Pública,Via Pública,RIBEIRAO PRETO,PARQUE ANHANGUERA,14095510.0,1,RUA CORONEL MIGUEL BRISOLA DE OLIVEIRA,594.0,-21.188583867,-47.758793974,1003214221,Subtraído,Telecomunicação,Telefone Celular,Unidade,1,Apple,N,N,3,2023,Noite
1117,1117,900020,DIPOL - DEPTO DE INTELIGENCIA,DELEGACIA ELETRONICA,DELEGACIA ELETRONICA,RIBEIRAO PRETO,2023,DU6206,1,DEINTER 3 - RIBEIRAO PRETO,DEL.SEC.RIBEIRAO PRETO,08º D.P. RIBEIRAO PRETO,RIBEIRAO PRETO,2023-02-18,19:55:00,Pela Parte Interessada,2023-03-21,2023-03-20,2023-03-21,,D,N,,N,CONSUMADO,Código Penal,N,Roubo (art. 157),Outros,,,Via Pública,Via Pública,RIBEIRAO PRETO,JD PAULISTANO,14090344.0,1,RUA JOSÉ DA SILVA,1441.0,-21.1711874885,-47.7905632149375,1003215476,Subtraído,Telecomunicação,Telefone Celular,,1,Apple,S,N,3,2023,Noite
1118,1118,900020,DIPOL - DEPTO DE INTELIGENCIA,DELEGACIA ELETRONICA,DELEGACIA ELETRONICA,RIBEIRAO PRETO,2023,DW0337,1,DEINTER 3 - RIBEIRAO PRETO,DEL.SEC.RIBEIRAO PRETO,08º D.P. RIBEIRAO PRETO,RIBEIRAO PRETO,2023-03-20,21:00:00,Pela Parte Interessada,2023-03-21,2023-03-20,2023-03-21,,D,N,,N,CONSUMADO,Código Penal,N,Roubo (art. 157),Outros,,,,,RIBEIRAO PRETO,MOURA LACERDA,14090348.0,1,RUA DOUTOR ANTÔNIO CARLOS MARÇAL,100.0,-21.1701333172793,-47.7881176253487,1003225006,Subtraído,Telecomunicação,Telefone Celular,,1,Samsung,S,N,3,2023,Noite
1119,1119,900020,DIPOL - DEPTO DE INTELIGENCIA,DELEGACIA ELETRONICA,DELEGACIA ELETRONICA,RIBEIRAO PRETO,2023,DX4617,1,DEINTER 3 - RIBEIRAO PRETO,DEL.SEC.RIBEIRAO PRETO,08º D.P. RIBEIRAO PRETO,RIBEIRAO PRETO,2023-03-21,,Pela Parte Interessada,2023-03-22,2023-03-21,2023-03-22,A tarde,D,N,,N,CONSUMADO,Código Penal,N,Furto (art. 155),Outros,,,,,RIBEIRAO PRETO,CHACARAS HIPICA,14094236.0,1,RUA OLÍVIA MARIA DE JESUS,1900.0,-21.1965288989999,-47.7334665989999,1003235019,Subtraído,Telecomunicação,Telefone Celular,,1,Motorola,S,N,3,2023,
1120,1120,100919,DEINTER 3 - RIBEIRAO PRETO,DEL.SEC.RIBEIRAO PRETO,CPJ RIBEIRAO PRETO,RIBEIRAO PRETO,2023,DX9781,2,DEINTER 3 - RIBEIRAO PRETO,DEL.SEC.RIBEIRAO PRETO,08º D.P. RIBEIRAO PRETO,RIBEIRAO PRETO,2023-03-09,11:30:00,Pela Parte Interessada,2023-03-23,2023-03-23,2023-03-23,,D,N,,N,CONSUMADO,Código Penal,N,Roubo (art. 157),Transeunte,,"§ 2º, II - há concurso de duas ou mais pessoas",Via Pública,Via Pública,RIBEIRAO PRETO,JARDIM PAULISTA,14090082.0,1,RUA ITAPURA,264.0,-21.1810204,-47.7938204,1003239024,Subtraído,Telecomunicação,Telefone Celular,Unidade,1,Samsung,S,N,3,2023,Manhã
1121,1121,100919,DEINTER 3 - RIBEIRAO PRETO,DEL.SEC.RIBEIRAO PRETO,CPJ RIBEIRAO PRETO,RIBEIRAO PRETO,2023,DX9781,2,DEINTER 3 - RIBEIRAO PRETO,DEL.SEC.RIBEIRAO PRETO,08º D.P. RIBEIRAO PRETO,RIBEIRAO PRETO,2023-03-09,11:30:00,Pela Parte Interessada,2023-03-23,2023-03-23,2023-03-23,,D,N,,N,CONSUMADO,Código Penal,N,Roubo (art. 157),Transeunte,,"§ 2º, VII - se a violência ou grave ameaça é exercida com emprego de arma branca ",Via Pública,Via Pública,RIBEIRAO PRETO,JARDIM PAULISTA,14090082.0,1,RUA ITAPURA,264.0,-21.1810204,-47.7938204,1003239024,Subtraído,Telecomunicação,Telefone Celular,Unidade,1,Samsung,S,N,3,2023,Manhã
1122,1122,900020,DIPOL - DEPTO DE INTELIGENCIA,DELEGACIA ELETRONICA,DELEGACIA ELETRONICA,RIBEIRAO PRETO,2023,DZ0751,1,DEINTER 3 - RIBEIRAO PRETO,DEL.SEC.RIBEIRAO PRETO,08º D.P. RIBEIRAO PRETO,RIBEIRAO PRETO,2023-03-22,16:00:00,Pela Parte Interessada,2023-03-24,2023-03-22,2023-03-24,,D,N,,N,CONSUMADO,Código Penal,N,Roubo (art. 157),Outros,,,Via Pública,Via Pública,RIBEIRAO PRETO,PQ DOS BANDEIRANTES,14090470.0,1,RUA AFONSO SCHIMIDT,440.0,-21.1831528226097,-47.7788834326097,1003246306,Subtraído,Telecomunicação,Telefone Celular,,1,Xiaomi,S,N,3,2023,Tarde
1123,1123,900023,DIPOL - DEPTO DE INTELIGENCIA,DELEGACIA ELETRONICA,DELEGACIA ELETRONICA 3,RIBEIRAO PRETO,2023,DZ3357,1,DEINTER 3 - RIBEIRAO PRETO,DEL.SEC.RIBEIRAO PRETO,08º D.P. RIBEIRAO PRETO,RIBEIRAO PRETO,2023-03-20,,Pela Parte Interessada,2023-03-24,2023-03-22,2023-03-24,A noite,D,N,,N,CONSUMADO,Código Penal,N,Roubo (art. 157),Outros,,,Via Pública,Via Pública,RIBEIRAO PRETO,PARQUE ANHANGUERA,14094000.0,1,AVENIDA HENRI NESTLÉ,850.0,-21.1932492729999,-47.756325863,1003247963,Subtraído,Telecomunicação,Telefone Celular,,1,Samsung,S,N,3,2023,
1124,1124,900020,DIPOL - DEPTO DE INTELIGENCIA,DELEGACIA ELETRONICA,DELEGACIA ELETRONICA,RIBEIRAO PRETO,2023,EA3819,1,DEINTER 3 - RIBEIRAO PRETO,DEL.SEC.RIBEIRAO PRETO,08º D.P. RIBEIRAO PRETO,RIBEIRAO PRETO,2023-03-23,,Pela Parte Interessada,2023-03-24,2023-03-24,2023-03-24,A tarde,D,N,,N,CONSUMADO,Não Criminal,N,Perda/Extravio,,,,Via Pública,Via Pública,RIBEIRAO PRETO,JARDIM DO TREVO,14093190.0,1,RUA ANITA ORLANDINI FEITOSA,100.0,,,1003254816,Subtraído,Telecomunicação,Telefone Celular,,1,Motorola,N,N,3,2023,
1125,1125,900023,DIPOL - DEPTO DE INTELIGENCIA,DELEGACIA ELETRONICA,DELEGACIA ELETRONICA 3,RIBEIRAO PRETO,2023,EB1249,2,DEINTER 3 - RIBEIRAO PRETO,DEL.SEC.RIBEIRAO PRETO,08º D.P. RIBEIRAO PRETO,RIBEIRAO PRETO,2023-03-25,14:00:00,Pela Parte Interessada,2023-03-26,2023-03-25,2023-03-26,,D,N,,N,CONSUMADO,Código Penal,N,Furto (art. 155),Outros,,,Terminal/Estação,Metroviário e Ferroviário Metropolitano,RIBEIRAO PRETO,JARDIM PAULISTANO,14090290.0,1,RUA JOÃO NUTTI,1060.0,-21.1753851,-47.7895686,1003260116,Subtraído,Telecomunicação,Telefone Celular,,1,Samsung,N,N,3,2023,Tarde
1126,1126,900020,DIPOL - DEPTO DE INTELIGENCIA,DELEGACIA ELETRONICA,DELEGACIA ELETRONICA,RIBEIRAO PRETO,2023,EC5685,1,DEINTER 3 - RIBEIRAO PRETO,DEL.SEC.RIBEIRAO PRETO,08º D.P. RIBEIRAO PRETO,RIBEIRAO PRETO,2023-03-24,22:30:00,Pela Parte Interessada,2023-03-27,2023-03-27,2023-03-27,,D,N,,N,CONSUMADO,Código Penal,N,Roubo (art. 157),Outros,,,Via Pública,Via Pública,RIBEIRAO PRETO,PARQUE ANHANGUERA,14094000.0,1,AVENIDA HENRI NESTLÉ,220.0,-21.1932492729999,-47.756325863,1003271462,Subtraído,Telecomunicação,Telefone Celular,,1,Motorola,S,N,3,2023,Noite
1127,1127,900020,DIPOL - DEPTO DE INTELIGENCIA,DELEGACIA ELETRONICA,DELEGACIA ELETRONICA,RIBEIRAO PRETO,2023,ED7876,1,DEINTER 3 - RIBEIRAO PRETO,DEL.SEC.RIBEIRAO PRETO,08º D.P. RIBEIRAO PRETO,RIBEIRAO PRETO,2023-03-26,23:00:00,Pela Parte Interessada,2023-03-28,2023-03-27,2023-03-28,,D,N,,N,CONSUMADO,Código Penal,N,Roubo (art. 157),Outros,,,Via Pública,Via Pública,RIBEIRAO PRETO,JD MOSTEIRO,14090341.0,1,AVENIDA MEIRA JÚNIOR,861.0,-21.1743724557804,-47.7948825593902,1003279964,Subtraído,Telecomunicação,Telefone Celular,,1,Samsung,S,N,3,2023,Noite
1128,1128,900020,DIPOL - DEPTO DE INTELIGENCIA,DELEGACIA ELETRONICA,DELEGACIA ELETRONICA,RIBEIRAO PRETO,2023,EE8461,1,DEINTER 3 - RIBEIRAO PRETO,DEL.SEC.RIBEIRAO PRETO,08º D.P. RIBEIRAO PRETO,RIBEIRAO PRETO,2023-03-27,15:30:00,Pela Parte Interessada,2023-03-28,2023-03-27,2023-03-28,,D,N,,N,CONSUMADO,Código Penal,N,Roubo (art. 157),Outros,,,Via Pública,Via Pública,RIBEIRAO PRETO,IGUATEMI,14091520.0,1,RUA ALFREDO BENZONI,421.0,-21.1932738,-47.7772845,1003287740,Subtraído,Telecomunicação,Telefone Celular,,1,Samsung,S,N,3,2023,Tarde
1129,1129,900020,DIPOL - DEPTO DE INTELIGENCIA,DELEGACIA ELETRONICA,DELEGACIA ELETRONICA,RIBEIRAO PRETO,2023,EH1284,1,DEINTER 3 - RIBEIRAO PRETO,DEL.SEC.RIBEIRAO PRETO,08º D.P. RIBEIRAO PRETO,RIBEIRAO PRETO,2023-03-26,,Pela Parte Interessada,2023-03-30,2023-03-29,2023-03-30,De madrugada,D,N,,N,CONSUMADO,Código Penal,N,Furto (art. 155),Outros,,,,,RIBEIRAO PRETO,RESIDENCIAL E COMERCIAL PALMARES,14092440.0,1,RUA VIRGÍLIO DE CARVALHO NEVES NETO,987.0,-21.1767427,-47.7593482,1003303347,Subtraído,Telecomunicação,Telefone Celular,,1,Motorola,S,N,3,2023,
1130,1130,900023,DIPOL - DEPTO DE INTELIGENCIA,DELEGACIA ELETRONICA,DELEGACIA ELETRONICA 3,RIBEIRAO PRETO,2023,EK4849,1,DEINTER 3 - RIBEIRAO PRETO,DEL.SEC.RIBEIRAO PRETO,01º D.P. RIBEIRAO PRETO,RIBEIRAO PRETO,2023-04-01,13:00:00,Pela Parte Interessada,2023-04-02,2023-04-02,2023-04-02,,D,N,,N,CONSUMADO,Código Penal,N,Furto (art. 155),Interior Estabelecimento,,,Via Pública,Via Pública,RIBEIRAO PRETO,CENTRO,14015130.0,1,RUA BERNARDINO DE CAMPOS,1000.0,-21.1853211796734,-47.8083594270204,1003325377,Subtraído,Telecomunicação,Telefone Celular,,1,Samsung,N,N,4,2023,Tarde
1131,1131,900020,DIPOL - DEPTO DE INTELIGENCIA,DELEGACIA ELETRONICA,DELEGACIA ELETRONICA,RIBEIRAO PRETO,2023,EM8684,1,DEINTER 3 - RIBEIRAO PRETO,DEL.SEC.RIBEIRAO PRETO,01º D.P. RIBEIRAO PRETO,RIBEIRAO PRETO,2023-01-13,,Pela Parte Interessada,2023-04-04,2023-04-03,2023-04-04,Pela manhã,D,N,,N,CONSUMADO,Código Penal,N,Furto (art. 155),Outros,,,Via Pública,Via Pública,RIBEIRAO PRETO,CENTRO,14010060.0,1,RUA SALDANHA MARINHO,153.0,-21.1719616331749,-47.8097959802999,1003343379,Subtraído,Telecomunicação,Telefone Celular,,1,Samsung,S,N,4,2023,
1132,1132,900020,DIPOL - DEPTO DE INTELIGENCIA,DELEGACIA ELETRONICA,DELEGACIA ELETRONICA,RIBEIRAO PRETO,2023,EN3869,1,DEINTER 3 - RIBEIRAO PRETO,DEL.SEC.RIBEIRAO PRETO,01º D.P. RIBEIRAO PRETO,RIBEIRAO PRETO,2023-04-04,,Pela Parte Interessada,2023-04-04,2023-04-04,2023-04-04,Pela manhã,D,N,,N,CONSUMADO,Código Penal,N,Furto (art. 155),Outros,,,Via Pública,Via Pública,RIBEIRAO PRETO,CENTRO,14015020.0,1,RUA DUQUE DE CAXIAS,895.0,-21.17699673554,-47.8055174148,1003347131,Subtraído,Telecomunicação,Telefone Celular,,1,Motorola,S,N,4,2023,
1133,1133,900020,DIPOL - DEPTO DE INTELIGENCIA,DELEGACIA ELETRONICA,DELEGACIA ELETRONICA,RIBEIRAO PRETO,2023,EO9020,1,DEINTER 3 - RIBEIRAO PRETO,DEL.SEC.RIBEIRAO PRETO,01º D.P. RIBEIRAO PRETO,RIBEIRAO PRETO,2023-04-04,,Pela Parte Interessada,2023-04-05,2023-04-04,2023-04-05,Pela manhã,D,N,,N,CONSUMADO,Código Penal,N,Furto (art. 155),Outros,,,Via Pública,Via Pública,RIBEIRAO PRETO,CENTRO,14010150.0,1,RUA COMANDANTE MARCONDES SALGADO,923.0,-21.1816402100407,-47.8093682168571,1003357152,Subtraído,Telecomunicação,Telefone Celular,,1,LG,S,N,4,2023,
1134,1134,100427,DEINTER 3 - RIBEIRAO PRETO,DEL.SEC.RIBEIRAO PRETO,DEL.POL.SERRANA,RIBEIRAO PRETO,2023,EP0495,2,DEINTER 3 - RIBEIRAO PRETO,DEL.SEC.RIBEIRAO PRETO,01º D.P. RIBEIRAO PRETO,RIBEIRAO PRETO,2023-04-04,19:50:00,Pela Parte Interessada,2023-04-05,2023-04-05,2023-04-05,,D,N,,N,CONSUMADO,Código Penal,N,Furto (art. 155),Aplicativo de Mobilidade Urbana,IV - mediante concurso de duas ou mais pessoas.,"§ 4º - A pena é de reclusão de 2 (dois) a 8 (oito) anos, e multa, se o crime é cometido:",Via Pública,Praça,RIBEIRAO PRETO,CENTRO,14015069.0,1,RUA SETE DE SETEMBRO,579.0,-21.1802123529999,-47.8042845809999,1003358396,Subtraído,Telecomunicação,Telefone Celular,Unidade,1,Samsung,N,N,4,2023,Noite
1135,1135,900020,DIPOL - DEPTO DE INTELIGENCIA,DELEGACIA ELETRONICA,DELEGACIA ELETRONICA,RIBEIRAO PRETO,2023,EP7015,1,DEINTER 3 - RIBEIRAO PRETO,DEL.SEC.RIBEIRAO PRETO,01º D.P. RIBEIRAO PRETO,RIBEIRAO PRETO,2023-04-04,,Pela Parte Interessada,2023-04-05,2023-04-05,2023-04-05,Pela manhã,D,N,,N,CONSUMADO,Código Penal,N,Furto (art. 155),Outros,,,Via Pública,Via Pública,RIBEIRAO PRETO,JARDIM SUMARE,14025000.0,1,AVENIDA NOVE DE JULHO,106.0,,,1003362682,Subtraído,Telecomunicação,Telefone Celular,,1,Samsung,S,N,4,2023,
1136,1136,100929,DEINTER 3 - RIBEIRAO PRETO,DEL.SEC.RIBEIRAO PRETO,CPJ INTEGRADA RIB. PRETO,RIBEIRAO PRETO,2023,EQ0110,1,DEINTER 3 - RIBEIRAO PRETO,DEL.SEC.RIBEIRAO PRETO,01º D.P. RIBEIRAO PRETO,RIBEIRAO PRETO,2023-04-05,13:00:00,Pela Parte Interessada,2023-04-06,2023-04-06,2023-04-06,,D,N,,N,CONSUMADO,Código Penal,N,Furto (art. 155),Outros,,,Condomínio Residencial,Casas,RIBEIRAO PRETO,CENTRO,,1,VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS,,0.0,0.0,1003365004,Subtraído,Telecomunicação,Telefone Celular,Unidade,1,Samsung,N,N,4,2023,Tarde
1137,1137,900023,DIPOL - DEPTO DE INTELIGENCIA,DELEGACIA ELETRONICA,DELEGACIA ELETRONICA 3,RIBEIRAO PRETO,2023,ER3846,1,DEINTER 3 - RIBEIRAO PRETO,DEL.SEC.RIBEIRAO PRETO,01º D.P. RIBEIRAO PRETO,RIBEIRAO PRETO,2023-04-06,,Pela Parte Interessada,2023-04-07,2023-04-06,2023-04-07,Pela manhã,D,N,,N,CONSUMADO,Código Penal,N,Furto (art. 155),Transeunte,,,Via Pública,Via Pública,RIBEIRAO PRETO,CENTRO,14015020.0,1,RUA DUQUE DE CAXIAS,639.0,-21.1755122479615,-47.8074591545384,1003373964,Subtraído,Telecomunicação,Telefone Celular,,1,Samsung,S,N,4,2023,
